Open, Close, High, Low, Volume
2019-10-07 00:00:00-04:00,74.72,74.3,75.27,74.08,4473018
2019-10-08 00:00:00-04:00,73.88,73.52,74.75,73.42,5466532
2019-10-09 00:00:00-04:00,74.07,73.33,74.62,73.25,5029674
2019-10-10 00:00:00-04:00,73.22,74.44,74.63,73.2,6304784
2019-10-11 00:00:00-04:00,73.97,73.62,74.34,73.57,6532895
2019-10-14 00:00:00-04:00,73.65,73.76,74.17,73.41,3929225
2019-10-15 00:00:00-04:00,74.2,74.5,74.98,73.8,5149354
2019-10-16 00:00:00-04:00,74.38,74.77,74.98,74.34,5797217
2019-10-17 00:00:00-04:00,74.99,75.1456,76.18,74.65,5994134
2019-10-18 00:00:00-04:00,75.24,76.46,77.165,75.21,8581495
2019-10-21 00:00:00-04:00,76.88,77.31,77.8452,75.85,6426399
2019-10-22 00:00:00-04:00,78.05,77.9,78.66,77.75,5769730
2019-10-23 00:00:00-04:00,77.79,77.73,78.02,77.195,4789967
2019-10-24 00:00:00-04:00,77.84,76.8,77.8899,76.25,4707186
2019-10-25 00:00:00-04:00,76.39,76.53,76.79,76.22,4398564
2019-10-28 00:00:00-04:00,76.67,78.33,78.38,76.49,5890362
2019-10-29 00:00:00-04:00,78.11,78.47,78.74,77.59,5650825
2019-10-30 00:00:00-04:00,78.51,79.71,79.79,78.01,6062456
2019-10-31 00:00:00-04:00,79.17,79.57,79.66,78.74,4607265
2019-11-01 00:00:00-04:00,80.03,81.75,82.18,79.13,11594125
2019-11-04 00:00:00-05:00,82.78,82.99,83.32,82.1401,7602456
2019-11-05 00:00:00-05:00,83.17,81.86,83.4,81.47,6092689
2019-11-06 00:00:00-05:00,81.77,82.07,82.25,80.35,7446553
2019-11-07 00:00:00-05:00,82.21,82.01,82.59,81.08,5448478
2019-11-08 00:00:00-05:00,82.1,85.22,85.46,82.09,9940979
2019-11-11 00:00:00-05:00,84.95,85.67,85.68,83.9,6559456
2019-11-12 00:00:00-05:00,85.6,86.44,88.28,85.55,10174173
2019-11-13 00:00:00-05:00,85.74,86.66,87.27,85.3305,5251394
2019-11-14 00:00:00-05:00,86.48,87.64,87.75,85.93,4602781
2019-11-15 00:00:00-05:00,88.1,88.64,89.19,87.26,7388901
2019-11-18 00:00:00-05:00,88.34,88.7,89.41,88.32,4761614
2019-11-19 00:00:00-05:00,89.26,89.04,90.41,88.91,5988515
2019-11-20 00:00:00-05:00,88.72,87.2,88.72,86.54,8913880
2019-11-21 00:00:00-05:00,86.79,86.5,86.87,85.55,8323922
2019-11-22 00:00:00-05:00,86.64,86.06,86.79,85.31,6439742
2019-11-25 00:00:00-05:00,86.85,87.74,87.875,86.06,6323898
2019-11-26 00:00:00-05:00,88.15,87.69,88.1874,86.93,5380513
2019-11-27 00:00:00-05:00,87.86,88.33,88.81,87.61,4187241
2019-11-29 00:00:00-05:00,88,87.72,88.05,87.22,2147393
2019-12-02 00:00:00-05:00,87.84,87.04,88.03,87,4762352
2019-12-03 00:00:00-05:00,85.96,85.95,86.48,85.59,7149828
2019-12-04 00:00:00-05:00,86.18,87.23,87.55,86.12,5354937
2019-12-05 00:00:00-05:00,87.25,86.71,87.25,86.26,5259025
2019-12-06 00:00:00-05:00,87.21,86.97,87.71,86.78,5324782
2019-12-09 00:00:00-05:00,87.22,86.43,87.72,86.38,4113058
2019-12-10 00:00:00-05:00,86.92,86.53,86.95,86.21,6167062
2019-12-11 00:00:00-05:00,86.7,86.7,87.26,86.23,6272257
2019-12-12 00:00:00-05:00,86.76,88.71,88.94,86.75,5315261
2019-12-13 00:00:00-05:00,88.78,87.81,89.087,87.33,5371406
2019-12-16 00:00:00-05:00,88.38,89.43,90.12,88.26,4994284
2019-12-17 00:00:00-05:00,90,90.07,90.165,89.07,6146084
2019-12-18 00:00:00-05:00,90.05,89.34,90.18,89.02,4579458
2019-12-19 00:00:00-05:00,89.68,88.78,89.68,88.56,4111406
2019-12-20 00:00:00-05:00,90.4,89.32,91.99,89.15,10857613
2019-12-23 00:00:00-05:00,89.53,90.23,90.47,89.33,4824247
2019-12-24 00:00:00-05:00,90.4,89.84,90.4,89.43,1651751
2019-12-26 00:00:00-05:00,90.2,89.78,90.72,89.45,3336012
2019-12-27 00:00:00-05:00,89.98,89.18,90.28,88.83,3552444
2019-12-30 00:00:00-05:00,89.22,88.5,89.73,88.16,5749723
2019-12-31 00:00:00-05:00,88.21,88.5,88.6,87.88,3596088
2020-01-02 00:00:00-05:00,89.08,89.57,89.57,88.51,4198036
2020-01-03 00:00:00-05:00,88.17,88.67,89.39,87.9,4689988
2020-01-06 00:00:00-05:00,88.22,89.4,89.62,87.98,5701592
2020-01-07 00:00:00-05:00,88.93,88.87,89.54,88.26,6536234
2020-01-08 00:00:00-05:00,89.15,89.52,90.06,88.87,6515770
2020-01-09 00:00:00-05:00,90.01,90.21,90.23,89.05,6189841
2020-01-10 00:00:00-05:00,90.23,89.05,90.29,88.83,7031232
2020-01-13 00:00:00-05:00,89.5,88.5,89.5,87.915,7773948
2020-01-14 00:00:00-05:00,87.1,88.19,88.435,86.77,6793645
2020-01-15 00:00:00-05:00,88.18,89.26,89.88,88.18,7407712
2020-01-16 00:00:00-05:00,89.31,89.27,89.795,88.92,5734448
2020-01-17 00:00:00-05:00,89.13,88,89.27,87.79,7886946
2020-01-21 00:00:00-05:00,87.68,88,88.53,87.565,22571667
2020-01-22 00:00:00-05:00,88.03,87.2,88.17,87.15,10767933
2020-01-23 00:00:00-05:00,87.05,85.27,87.07,84.99,17649457
2020-01-24 00:00:00-05:00,85.43,83.54,85.48,82.76,22932363
2020-01-27 00:00:00-05:00,85.05,84.03,85.93,84,11500220
2020-01-28 00:00:00-05:00,84.99,83.77,84.99,83.64,6998065
2020-01-29 00:00:00-05:00,83.8,83.18,83.945,83.13,4613435
2020-01-30 00:00:00-05:00,82.58,81.79,82.7935,81.18,9070840
2020-01-31 00:00:00-05:00,81.54,81.01,81.72,80.4099,8663578
2020-02-03 00:00:00-05:00,81.31,82.3,82.6,80.92,8718962
2020-02-04 00:00:00-05:00,83.59,84.36,84.71,83.59,7191663
2020-02-05 00:00:00-05:00,85.06,86.65,87.135,84.88,8723701
2020-02-06 00:00:00-05:00,87.89,87.2,87.96,86.22,6724998
2020-02-07 00:00:00-05:00,89.74,92.19,92.98,88.88,17344234
2020-02-10 00:00:00-05:00,92.36,94.755,95.5,92.11,12942081
2020-02-11 00:00:00-05:00,95.26,96.01,97.0801,95.01,8941564
2020-02-12 00:00:00-05:00,95.98,97.78,97.86,95.71,8834121
2020-02-13 00:00:00-05:00,96.85,95.34,97.36,95.23,8806189
2020-02-14 00:00:00-05:00,95.23,94.04,95.3,93.77,7654849
2020-02-18 00:00:00-05:00,93.67,93.62,94.5,93.26,5552985
2020-02-19 00:00:00-05:00,93.77,94.15,94.79,93.02,5287194
2020-02-20 00:00:00-05:00,93.93,94.23,94.39,92.59,4778485
2020-02-21 00:00:00-05:00,93.96,94.95,95.5183,93.38,5637133
2020-02-24 00:00:00-05:00,92.17,93.16,93.87,92.145,8608083
2020-02-25 00:00:00-05:00,93.32,89.18,93.46,88.11,8919203
2020-02-26 00:00:00-05:00,88.62,88.43,91.175,88.19,7632816
2020-02-27 00:00:00-05:00,86.19,85.335,89.45,84.2035,12577106
2020-02-28 00:00:00-05:00,82.79,85.62,85.7,81.58,15265114
2020-03-02 00:00:00-05:00,86,88.715,88.78,83.55,10069360
2020-03-03 00:00:00-05:00,89.44,87.51,90.9,85.66,11081656
2020-03-04 00:00:00-05:00,89.27,91.75,91.86,88.95,14933568
2020-03-05 00:00:00-05:00,90.06,90.64,91.712,89.43,8199861
2020-03-06 00:00:00-05:00,88.73,88.93,89.76,87.26,10976772
2020-03-09 00:00:00-04:00,84,85.12,87.34,82.43,13688015
2020-03-10 00:00:00-04:00,88.19,87.49,88.22,83.76,11021094
2020-03-11 00:00:00-04:00,85.8,84.86,86.64,83.57,8945009
2020-03-12 00:00:00-04:00,78.85,78.6,81.29,77.06,17618050
2020-03-13 00:00:00-04:00,83.36,85.24,86.32,80.695,17853964
2020-03-16 00:00:00-04:00,79,74.27,82.18,73.58,17935736
2020-03-17 00:00:00-04:00,75.71,72.99,77.71,69.99,20562659
2020-03-18 00:00:00-04:00,70,71.03,71.39,64.685,19985795
2020-03-19 00:00:00-04:00,69.1,71.05,74.85,65.33,17667938
2020-03-20 00:00:00-04:00,73,68.77,73,66.81,15603491
2020-03-23 00:00:00-04:00,67.38,64.5,67.75,62.55,17407089
2020-03-24 00:00:00-04:00,68.16,67.5,71.82,67.09,14213792
2020-03-25 00:00:00-04:00,67.92,67.91,70.675,65.55,17918915
2020-03-26 00:00:00-04:00,68.82,73.59,74.3142,68.76,13719266
2020-03-27 00:00:00-04:00,71.63,72.55,75.06,70.71,10275366
2020-03-30 00:00:00-04:00,73.52,75.19,76.24,73.47,9550965
2020-03-31 00:00:00-04:00,75.4,76.11,77.92,74.44,12962234
2020-04-01 00:00:00-04:00,72.12,73.47,73.99,71.43,11718123
2020-04-02 00:00:00-04:00,72.78,75.12,75.5,71.46,7186913
2020-04-03 00:00:00-04:00,74.65,73.3508,75.44,72.55,6980002
2020-04-06 00:00:00-04:00,75.74,75.62,77.26,74.03,8235641
2020-04-07 00:00:00-04:00,78.38,75.27,78.575,75.25,9410415
2020-04-08 00:00:00-04:00,76.44,78.55,78.98,74.7819,8950765
2020-04-09 00:00:00-04:00,78.56,79.725,80.08,78.56,8313915
2020-04-13 00:00:00-04:00,80.66,80.38,81.33,78.66,7638192
2020-04-14 00:00:00-04:00,80.62,82.18,82.85,80.29,7996800
2020-04-15 00:00:00-04:00,80.51,81.87,83.04,79.62,7937272
2020-04-16 00:00:00-04:00,82.73,81.8,83.72,81.58,8519501
2020-04-17 00:00:00-04:00,84,83.46,84.79,82.5,9035863
2020-04-20 00:00:00-04:00,83.54,83.99,85.3299,82.63,7543588
2020-04-21 00:00:00-04:00,82.51,80.36,82.97,80.02,8261112
2020-04-22 00:00:00-04:00,81.23,81.49,82.45,80.73,5865277
2020-04-23 00:00:00-04:00,82.18,82.05,83.83,81.96,6021054
2020-04-24 00:00:00-04:00,82.87,83.6,83.67,82.35,5774545
2020-04-27 00:00:00-04:00,84.03,84.69,84.92,83.779,6167010
2020-04-28 00:00:00-04:00,85.7,82.74,85.97,82.37,6717046
2020-04-29 00:00:00-04:00,83.72,83.73,84.75,82.14,7584350
2020-04-30 00:00:00-04:00,82.97,82.09,83.26,81.23,9495717
2020-05-01 00:00:00-04:00,81.95,82.97,84.23,80.5,11697136
2020-05-04 00:00:00-04:00,82.22,81.85,82.84,81.12,6060090
2020-05-05 00:00:00-04:00,82.95,85.36,86.48,82.595,10013339
2020-05-06 00:00:00-04:00,86.28,85.4,88.145,85.2467,14101113
2020-05-07 00:00:00-04:00,86.52,84.2,86.84,83.56,10272923
2020-05-08 00:00:00-04:00,84.42,84.01,84.66,82.45,13910435
2020-05-11 00:00:00-04:00,85.08,87.84,88.4605,83.98,14401865
2020-05-12 00:00:00-04:00,90,90.32,92.23,88.47,15961998
2020-05-13 00:00:00-04:00,90.74,88.86,92.24,87.7347,13190683
2020-05-14 00:00:00-04:00,87.62,89.97,90.48,87.4276,10103416
2020-05-15 00:00:00-04:00,90.01,90.76,91.15,89.42,7308779
2020-05-18 00:00:00-04:00,92,91.38,93.66,91.31,9716293
2020-05-19 00:00:00-04:00,91.26,91.15,91.65,89.56,7453721
2020-05-20 00:00:00-04:00,92.13,91.2,92.54,89.9,6263695
2020-05-21 00:00:00-04:00,91.28,93.03,93.13,90.35,7151848
2020-05-22 00:00:00-04:00,92.87,92.1,93.01,91.73,4081508
2020-05-26 00:00:00-04:00,93.45,90.61,93.57,90.31,6833834
2020-05-27 00:00:00-04:00,90.54,89.94,91,88.56,8378314
2020-05-28 00:00:00-04:00,90.87,90.025,91.19,90.02,6047681
2020-05-29 00:00:00-04:00,91,92.87,92.885,89.6,7950714
2020-06-01 00:00:00-04:00,92.05,90.7,93.06,90.69,7131443
2020-06-02 00:00:00-04:00,90.97,91,91.6974,90.05,7520697
2020-06-03 00:00:00-04:00,91.47,90.86,91.5,89.6,7768785
2020-06-04 00:00:00-04:00,90.28,93.02,93.48,90.25,7536209
2020-06-05 00:00:00-04:00,93.5,93.935,95.54,92.81,7710406
2020-06-08 00:00:00-04:00,92.91,94.54,95.01,92.81,5157962
2020-06-09 00:00:00-04:00,94.95,96.31,96.66,94.76,7013529
2020-06-10 00:00:00-04:00,96.99,96.82,99.3474,96.82,9848900
2020-06-11 00:00:00-04:00,95.69,92.31,96.8894,92.03,9424646
2020-06-12 00:00:00-04:00,93.74,92.37,94.74,92.25,2080101
2020-06-15 00:00:00-04:00,91.27,93.12,94.025,90.78,5949331
2020-06-16 00:00:00-04:00,94.86,96.12,96.2,93.48,7199330
2020-06-17 00:00:00-04:00,96.85,95.71,97.1,95.27,5308642
2020-06-18 00:00:00-04:00,95.56,96.2,96.45,95.26,3944372
2020-06-19 00:00:00-04:00,97.72,96.72,98.2,95.75,6857897
2020-06-22 00:00:00-04:00,96.64,97.25,97.3,95.815,4121525
2020-06-23 00:00:00-04:00,98.42,97.27,99.1,97.05,5528292
2020-06-24 00:00:00-04:00,96.46,95.13,97.16,94.35,5885879
2020-06-25 00:00:00-04:00,95.18,96.99,97.07,94.32,5450092
2020-06-26 00:00:00-04:00,96.89,96.12,97.03,95.04,7640276
2020-06-29 00:00:00-04:00,96.5,96.44,97.33,95.68,4067061
2020-06-30 00:00:00-04:00,95.97,98.14,98.88,95.83,5650664
2020-07-01 00:00:00-04:00,98.5,99.15,99.655,97.5,5459440
2020-07-02 00:00:00-04:00,99.45,98.87,99.99,97.86,5513014
2020-07-06 00:00:00-04:00,99.64,99.03,99.8,97.95,5231981
2020-07-07 00:00:00-04:00,98.68,99.42,100.69,98.56,5522467
2020-07-08 00:00:00-04:00,99.75,99.29,100.57,98.55,5187487
2020-07-09 00:00:00-04:00,99.08,97.95,99.78,96.81,5337096
2020-07-10 00:00:00-04:00,98.06,96.77,98.33,96.36,5661734
2020-07-13 00:00:00-04:00,97.36,97.89,99.56,96.92,6311161
2020-07-14 00:00:00-04:00,96.97,98.91,99.0999,95.94,5218265
2020-07-15 00:00:00-04:00,100,100.48,100.48,98.82,4641726
2020-07-16 00:00:00-04:00,99.69,99.88,100.23,98.81,2989278
2020-07-17 00:00:00-04:00,100.29,100.82,101.28,99.92,5341087
2020-07-20 00:00:00-04:00,100.76,99.53,101.25,99.255,3994506
2020-07-21 00:00:00-04:00,99.81,97.37,99.81,97.17,6847808
2020-07-22 00:00:00-04:00,97.8,97.7,98.2801,96.93,3775080
2020-07-23 00:00:00-04:00,98.24,98.03,98.92,97.45,2808429
2020-07-24 00:00:00-04:00,98.05,97.07,98.19,96.46,4450818
2020-07-27 00:00:00-04:00,96.35,97.19,97.89,96.26,4027381
2020-07-28 00:00:00-04:00,97,96.71,97.62,96.455,7972944
2020-07-29 00:00:00-04:00,96.87,97.04,97.4,96.6417,7816434
2020-07-30 00:00:00-04:00,96.31,96.1,96.74,95.405,11652629
2020-07-31 00:00:00-04:00,95.54,94.94,97.2504,93.55,17798752
2020-08-03 00:00:00-04:00,95.19,95.96,96.82,95.06,9398230
2020-08-04 00:00:00-04:00,95.92,94.29,96.03,94.055,12370456
2020-08-05 00:00:00-04:00,94.47,93.23,94.8,93.1286,12700394
2020-08-06 00:00:00-04:00,93.32,92.55,93.65,91.78,13610873
2020-08-07 00:00:00-04:00,92.69,92.91,93,92.2,9034973
2020-08-10 00:00:00-04:00,93.34,92.4,93.67,92.19,11469972
2020-08-11 00:00:00-04:00,92.31,92.7,93.29,92.13,13276679
2020-08-12 00:00:00-04:00,93.45,95.54,95.58,93.33,13515571
2020-08-13 00:00:00-04:00,95.14,94.7,95.5,94.005,5480137
2020-08-14 00:00:00-04:00,95.38,95.11,95.67,94.54,4566661
2020-08-17 00:00:00-04:00,95.29,96.35,97.26,95.26,10662448
2020-08-18 00:00:00-04:00,96.62,95.65,96.7,95.1458,7216154
2020-08-19 00:00:00-04:00,97.11,96.11,97.42,95.85,13756003
2020-08-20 00:00:00-04:00,95.49,95.24,96.03,94.682,12139413
2020-08-21 00:00:00-04:00,95.2,94.87,95.32,94.32,9180326
2020-08-24 00:00:00-04:00,94.9,94.54,95.235,94.18,7305395
2020-08-25 00:00:00-04:00,94.21,94.08,94.79,93.91,12226396
2020-08-26 00:00:00-04:00,93.5,94.39,94.41,92.94,10095797
2020-08-27 00:00:00-04:00,94.33,94.31,95.06,93.67,9512497
2020-08-28 00:00:00-04:00,94.52,94.17,94.65,93.53,8705000
2020-08-31 00:00:00-04:00,94.12,95.72,96.01,94.01,13094954
2020-09-01 00:00:00-04:00,95.52,92.27,95.92,91.29,29086284
2020-09-02 00:00:00-04:00,92.07,93.94,94.24,91.9,16449251
2020-09-03 00:00:00-04:00,93.88,91.85,94.31,91.09,15468601
2020-09-04 00:00:00-04:00,92.08,91.87,93.133,90.5801,15627466
2020-09-08 00:00:00-04:00,91.52,90.24,91.86,89.45,13329072
2020-09-09 00:00:00-04:00,90.86,91.64,92.4295,90.51,8839926
2020-09-10 00:00:00-04:00,91.0572,89.64,91.12,89.48,13703810
2020-09-11 00:00:00-04:00,89.81,89.7,90.34,89.04,15017536
2020-09-14 00:00:00-04:00,90.05,90.5,91.26,89.46,7687731
2020-09-15 00:00:00-04:00,91.4,90.9,91.98,90.635,3123405
2020-09-16 00:00:00-04:00,91.02,89.78,91.27,89.685,5092503
2020-09-17 00:00:00-04:00,89.36,89.64,90.81,89.175,3875001
2020-09-18 00:00:00-04:00,89.49,90.06,90.5,88.86,6281196
2020-09-21 00:00:00-04:00,89.14,89.08,89.43,87.17,5361051
2020-09-22 00:00:00-04:00,88.9,88.58,88.95,87.93,4170041
2020-09-23 00:00:00-04:00,89,87.77,89.27,87.72,3306980
